Country_ID, Country_E, Indicator_Id, Indicator_E, Period, Value
300,Greece,T,Total,2019,2.6
300,Greece,T,Total,2020,2.56
300,Greece,T,Total,2021,2.44
300,Greece,T,Total,2022,2.33
804,Ukraine,T,Total,2015,5.81
804,Ukraine,T,Total,2016,5.59
804,Ukraine,T,Total,2017,5.33
804,Ukraine,T,Total,2018,5.39
804,Ukraine,T,Total,2019,4.99
804,Ukraine,T,Total,2020,5.01
804,Ukraine,T,Total,2021,4.95
804,Ukraine,T,Total,2022,4.82
352,Iceland,T,Total,2011,13.65
352,Iceland,T,Total,2012,13.19
352,Iceland,T,Total,2013,13.15
352,Iceland,T,Total,2014,12.89
352,Iceland,T,Total,2015,11.75
352,Iceland,T,Total,2016,10.41
352,Iceland,T,Total,2017,10.57
352,Iceland,T,Total,2018,11.06
807,North Macedonia,T,Total,2011,3.9
807,North Macedonia,T,Total,2012,3.74
807,North Macedonia,T,Total,2013,3.36
807,North Macedonia,T,Total,2014,3.16
807,North Macedonia,T,Total,2015,2.99
807,North Macedonia,T,Total,2016,2.94
807,North Macedonia,T,Total,2017,2.96
807,North Macedonia,T,Total,2018,2.73
807,North Macedonia,T,Total,2019,2.86
807,North Macedonia,T,Total,2020,2.74
807,North Macedonia,T,Total,2021,2.72
807,North Macedonia,T,Total,2022,2.7
762,Tajikistan,T,Total,2011,4.54
762,Tajikistan,T,Total,2012,4.57
762,Tajikistan,T,Total,2013,4.27
762,Tajikistan,T,Total,2014,4.29
762,Tajikistan,T,Total,2015,4.39
762,Tajikistan,T,Total,2016,4.31
762,Tajikistan,T,Total,2017,4.15
762,Tajikistan,T,Total,2018,4.18
762,Tajikistan,T,Total,2019,4.25
762,Tajikistan,T,Total,2020,4.22
762,Tajikistan,T,Total,2021,3.86
762,Tajikistan,T,Total,2022,3.73
31,Azerbaijan,T,Total,2016,3.13
31,Azerbaijan,T,Total,2017,3.15
31,Azerbaijan,T,Total,2018,3.11
31,Azerbaijan,T,Total,2019,3.32
31,Azerbaijan,T,Total,2020,3.38
31,Azerbaijan,T,Total,2021,3.39
31,Azerbaijan,T,Total,2022,3.42
826,United Kingdom,T,Total,2020,1.98
826,United Kingdom,T,Total,2021,1.88
826,United Kingdom,T,Total,2022,1.72
208,Denmark,T,Total,2011,2.22
208,Denmark,T,Total,2012,2.12
208,Denmark,T,Total,2013,2.11
208,Denmark,T,Total,2014,1.96
208,Denmark,T,Total,2015,1.91
208,Denmark,T,Total,2016,1.9
208,Denmark,T,Total,2017,1.85
208,Denmark,T,Total,2018,1.81
208,Denmark,T,Total,2019,1.72
208,Denmark,T,Total,2020,1.68
208,Denmark,T,Total,2021,1.64
208,Denmark,T,Total,2022,1.55
376,Israel,T,Total,2011,3.2
376,Israel,T,Total,2012,3.17
376,Israel,T,Total,2013,2.78
376,Israel,T,Total,2014,2.59
376,Israel,T,Total,2015,2.66
376,Israel,T,Total,2016,2.56
376,Israel,T,Total,2017,2.42
376,Israel,T,Total,2018,2.38
376,Israel,T,Total,2019,2.26
376,Israel,T,Total,2020,2.38
376,Israel,T,Total,2021,2.19
112,Belarus,T,Total,2011,5.18
112,Belarus,T,Total,2012,5.32
112,Belarus,T,Total,2013,4.7
112,Belarus,T,Total,2014,4.71
112,Belarus,T,Total,2015,4.46
112,Belarus,T,Total,2016,4.54
112,Belarus,T,Total,2017,4.51
112,Belarus,T,Total,2018,4.62
112,Belarus,T,Total,2019,4.39
112,Belarus,T,Total,2020,4.28
112,Belarus,T,Total,2021,4.54
112,Belarus,T,Total,2022,4.62
51,Armenia,T,Total,2021,3.34
51,Armenia,T,Total,2022,3.16
56,Belgium,T,Total,2011,3.7
56,Belgium,T,Total,2012,3.52
56,Belgium,T,Total,2013,3.65
56,Belgium,T,Total,2014,3.39
56,Belgium,T,Total,2015,3.32
56,Belgium,T,Total,2016,3.46
56,Belgium,T,Total,2017,3.39
56,Belgium,T,Total,2018,3.21
499,Montenegro,T,Total,2011,3.71
499,Montenegro,T,Total,2012,3.59
499,Montenegro,T,Total,2013,3.21
499,Montenegro,T,Total,2014,3.08
499,Montenegro,T,Total,2015,3.11
499,Montenegro,T,Total,2016,2.94
499,Montenegro,T,Total,2017,2.94
499,Montenegro,T,Total,2018,2.89
499,Montenegro,T,Total,2019,2.88
499,Montenegro,T,Total,2020,3.18
499,Montenegro,T,Total,2021,2.98
499,Montenegro,T,Total,2022,2.71
703,Slovakia,T,Total,2018,3.76
703,Slovakia,T,Total,2019,3.51
703,Slovakia,T,Total,2020,3.53
703,Slovakia,T,Total,2021,3.66
703,Slovakia,T,Total,2022,3.35
705,Slovenia,T,Total,2011,3.89
705,Slovenia,T,Total,2012,3.85
705,Slovenia,T,Total,2013,3.78
705,Slovenia,T,Total,2014,3.57
705,Slovenia,T,Total,2015,3.44
705,Slovenia,T,Total,2016,3.45
705,Slovenia,T,Total,2017,3.37
705,Slovenia,T,Total,2018,3.19
705,Slovenia,T,Total,2019,3.04
705,Slovenia,T,Total,2020,3
705,Slovenia,T,Total,2021,2.84
705,Slovenia,T,Total,2022,2.68
840,United States,T,Total,2011,4.87
840,United States,T,Total,2012,4.67
840,United States,T,Total,2013,4.65
840,United States,T,Total,2014,4.59
840,United States,T,Total,2015,4.42
840,United States,T,Total,2016,4.29
840,United States,T,Total,2017,4.17
840,United States,T,Total,2018,4.16
840,United States,T,Total,2019,4.06
840,United States,T,Total,2020,3.82
840,United States,T,Total,2021,3.78
840,United States,T,Total,2022,3.75
860,Uzbekistan,T,Total,2011,11
860,Uzbekistan,T,Total,2012,9.03
860,Uzbekistan,T,Total,2013,8.32
70,Bosnia and Herzegovina,T,Total,2011,6.32
70,Bosnia and Herzegovina,T,Total,2012,5.96
70,Bosnia and Herzegovina,T,Total,2013,5.62
70,Bosnia and Herzegovina,T,Total,2014,5.16
70,Bosnia and Herzegovina,T,Total,2015,5.1
70,Bosnia and Herzegovina,T,Total,2016,5.4
70,Bosnia and Herzegovina,T,Total,2017,5.22
70,Bosnia and Herzegovina,T,Total,2018,5.57
70,Bosnia and Herzegovina,T,Total,2019,5.23
70,Bosnia and Herzegovina,T,Total,2020,5.31
70,Bosnia and Herzegovina,T,Total,2021,5.12
70,Bosnia and Herzegovina,T,Total,2022,4.86
100,Bulgaria,T,Total,2011,4.82
100,Bulgaria,T,Total,2012,4.58
100,Bulgaria,T,Total,2013,4.26
100,Bulgaria,T,Total,2014,4.43
100,Bulgaria,T,Total,2015,4.46
100,Bulgaria,T,Total,2016,4.22
100,Bulgaria,T,Total,2017,4.25
100,Bulgaria,T,Total,2018,4.13
100,Bulgaria,T,Total,2019,3.92
100,Bulgaria,T,Total,2020,3.89
100,Bulgaria,T,Total,2021,3.93
100,Bulgaria,T,Total,2022,3.82
203,Czechia,T,Total,2011,4.18
203,Czechia,T,Total,2012,4.18
203,Czechia,T,Total,2013,4.19
203,Czechia,T,Total,2014,3.97
203,Czechia,T,Total,2015,3.79
203,Czechia,T,Total,2016,3.65
203,Czechia,T,Total,2017,3.62
203,Czechia,T,Total,2018,3.53
203,Czechia,T,Total,2019,3.35
203,Czechia,T,Total,2020,3.34
203,Czechia,T,Total,2021,3.4
203,Czechia,T,Total,2022,3.22
246,Finland,T,Total,2011,4.91
246,Finland,T,Total,2012,4.82
246,Finland,T,Total,2013,4.79
246,Finland,T,Total,2014,4.92
246,Finland,T,Total,2015,4.65
246,Finland,T,Total,2016,4.7
246,Finland,T,Total,2017,4.53
246,Finland,T,Total,2018,4.55
246,Finland,T,Total,2019,4.39
246,Finland,T,Total,2020,4.3
616,Poland,T,Total,2011,3.86
616,Poland,T,Total,2012,3.67
616,Poland,T,Total,2013,3.64
616,Poland,T,Total,2014,3.38
616,Poland,T,Total,2015,3.27
616,Poland,T,Total,2016,3.32
616,Poland,T,Total,2017,3.3
616,Poland,T,Total,2018,3.26
616,Poland,T,Total,2019,3.01
616,Poland,T,Total,2020,2.98
616,Poland,T,Total,2021,2.96
616,Poland,T,Total,2022,2.68
196,Cyprus,T,Total,2014,2.64
196,Cyprus,T,Total,2015,2.62
196,Cyprus,T,Total,2016,2.62
196,Cyprus,T,Total,2017,2.55
196,Cyprus,T,Total,2018,2.42
196,Cyprus,T,Total,2019,2.3
196,Cyprus,T,Total,2020,2.25
196,Cyprus,T,Total,2021,2.11
196,Cyprus,T,Total,2022,2.05
578,Norway,T,Total,2016,2.61
376,Israel,T,Total,2022,2.15
380,Italy,T,Total,2011,2.34
380,Italy,T,Total,2012,2.32
380,Italy,T,Total,2013,2.27
380,Italy,T,Total,2014,2.15
528,Netherlands,T,Total,2011,3.06
528,Netherlands,T,Total,2012,3.1
528,Netherlands,T,Total,2013,3.03
528,Netherlands,T,Total,2014,2.81
528,Netherlands,T,Total,2015,2.62
528,Netherlands,T,Total,2016,2.71
528,Netherlands,T,Total,2017,2.6
528,Netherlands,T,Total,2018,2.4
528,Netherlands,T,Total,2019,2.52
528,Netherlands,T,Total,2020,2.54
528,Netherlands,T,Total,2021,2.45
528,Netherlands,T,Total,2022,2.08
268,Georgia,T,Total,2011,3.22
268,Georgia,T,Total,2012,3.15
268,Georgia,T,Total,2013,3.37
268,Georgia,T,Total,2014,3.45
348,Hungary,T,Total,2011,3.79
348,Hungary,T,Total,2012,3.65
348,Hungary,T,Total,2013,3.47
348,Hungary,T,Total,2014,3.32
348,Hungary,T,Total,2015,3.38
348,Hungary,T,Total,2016,3.35
348,Hungary,T,Total,2017,3.36
348,Hungary,T,Total,2018,3.18
348,Hungary,T,Total,2019,3.04
348,Hungary,T,Total,2020,3.13
348,Hungary,T,Total,2021,3.06
348,Hungary,T,Total,2022,2.74
8,Albania,T,Total,2011,2.61
8,Albania,T,Total,2012,2.31
8,Albania,T,Total,2013,2.66
8,Albania,T,Total,2014,2.63
8,Albania,T,Total,2015,2.41
8,Albania,T,Total,2016,2.4
8,Albania,T,Total,2017,2.43
8,Albania,T,Total,2018,2.32
8,Albania,T,Total,2019,2.25
8,Albania,T,Total,2020,2.16
8,Albania,T,Total,2021,2.09
8,Albania,T,Total,2022,1.89
20,Andorra,T,Total,2011,1.94
20,Andorra,T,Total,2012,2.06
20,Andorra,T,Total,2013,2.09
20,Andorra,T,Total,2014,1.99
20,Andorra,T,Total,2015,1.96
20,Andorra,T,Total,2016,1.92
20,Andorra,T,Total,2017,1.91
20,Andorra,T,Total,2018,1.98
20,Andorra,T,Total,2019,1.91
20,Andorra,T,Total,2020,1.73
20,Andorra,T,Total,2021,1.71
20,Andorra,T,Total,2022,1.61
642,Romania,T,Total,2014,2.33
642,Romania,T,Total,2015,2.28
642,Romania,T,Total,2016,2.21
642,Romania,T,Total,2017,2.14
642,Romania,T,Total,2018,2.04
642,Romania,T,Total,2019,1.94
642,Romania,T,Total,2020,1.96
642,Romania,T,Total,2021,1.97
642,Romania,T,Total,2022,1.75
233,Estonia,T,Total,2011,5.41
233,Estonia,T,Total,2012,4.8
233,Estonia,T,Total,2013,5.23
233,Estonia,T,Total,2014,4.81
233,Estonia,T,Total,2015,4.14
233,Estonia,T,Total,2016,4.97
233,Estonia,T,Total,2017,4.58
233,Estonia,T,Total,2018,4.34
233,Estonia,T,Total,2019,3.53
233,Estonia,T,Total,2020,3.35
233,Estonia,T,Total,2021,3.18
233,Estonia,T,Total,2022,3.35
792,T�rkiye,T,Total,2011,2.93
792,T�rkiye,T,Total,2012,2.93
792,T�rkiye,T,Total,2013,2.64
792,T�rkiye,T,Total,2014,2.6
792,T�rkiye,T,Total,2015,2.65
792,T�rkiye,T,Total,2016,2.72
792,T�rkiye,T,Total,2017,2.72
792,T�rkiye,T,Total,2018,2.6
792,T�rkiye,T,Total,2019,2.62
792,T�rkiye,T,Total,2020,2.57
792,T�rkiye,T,Total,2021,2.51
792,T�rkiye,T,Total,2022,2.33
31,Azerbaijan,T,Total,2011,3.02
31,Azerbaijan,T,Total,2012,3.21
31,Azerbaijan,T,Total,2013,3.07
31,Azerbaijan,T,Total,2014,3.09
31,Azerbaijan,T,Total,2015,3.06
620,Portugal,T,Total,2011,2.51
620,Portugal,T,Total,2012,2.46
620,Portugal,T,Total,2013,2.48
620,Portugal,T,Total,2014,2.43
620,Portugal,T,Total,2015,2.48
620,Portugal,T,Total,2016,2.41
124,Canada,T,Total,2011,6.11
124,Canada,T,Total,2012,6
124,Canada,T,Total,2013,5.95
124,Canada,T,Total,2014,5.93
124,Canada,T,Total,2015,5.87
124,Canada,T,Total,2016,6.07
124,Canada,T,Total,2017,6.13
124,Canada,T,Total,2018,6.05
124,Canada,T,Total,2019,5.99
124,Canada,T,Total,2020,5.88
124,Canada,T,Total,2021,5.71
124,Canada,T,Total,2022,5.62
703,Slovakia,T,Total,2011,4.57
703,Slovakia,T,Total,2012,4.36
703,Slovakia,T,Total,2013,4.39
703,Slovakia,T,Total,2014,3.96
703,Slovakia,T,Total,2015,3.91
795,Turkmenistan,T,Total,2011,7.83
795,Turkmenistan,T,Total,2012,7.33
795,Turkmenistan,T,Total,2013,7.12
795,Turkmenistan,T,Total,2014,6.68
795,Turkmenistan,T,Total,2015,6.63
795,Turkmenistan,T,Total,2016,6.57
795,Turkmenistan,T,Total,2017,6.53
795,Turkmenistan,T,Total,2018,6.32
795,Turkmenistan,T,Total,2019,6.78
795,Turkmenistan,T,Total,2020,6.93
795,Turkmenistan,T,Total,2021,10.72
795,Turkmenistan,T,Total,2022,11.39
703,Slovakia,T,Total,2016,3.88
703,Slovakia,T,Total,2017,3.96
804,Ukraine,T,Total,2011,6.69
804,Ukraine,T,Total,2012,6.46
804,Ukraine,T,Total,2013,6.12
804,Ukraine,T,Total,2014,5.96
826,United Kingdom,T,Total,2011,2.54
826,United Kingdom,T,Total,2012,2.57
826,United Kingdom,T,Total,2013,2.49
826,United Kingdom,T,Total,2014,2.27
826,United Kingdom,T,Total,2015,2.24
826,United Kingdom,T,Total,2016,2.15
826,United Kingdom,T,Total,2017,2.08
826,United Kingdom,T,Total,2018,2.04
826,United Kingdom,T,Total,2019,1.93
756,Switzerland,T,Total,2011,1.76
756,Switzerland,T,Total,2012,1.76
756,Switzerland,T,Total,2013,1.8
756,Switzerland,T,Total,2014,1.65
756,Switzerland,T,Total,2015,1.58
756,Switzerland,T,Total,2016,1.51
756,Switzerland,T,Total,2017,1.5
756,Switzerland,T,Total,2018,1.46
756,Switzerland,T,Total,2019,1.48
756,Switzerland,T,Total,2020,1.44
756,Switzerland,T,Total,2021,1.34
756,Switzerland,T,Total,2022,1.3
40,Austria,T,Total,2011,2.62
40,Austria,T,Total,2012,2.6
40,Austria,T,Total,2013,2.63
40,Austria,T,Total,2014,2.52
40,Austria,T,Total,2015,2.55
40,Austria,T,Total,2016,2.53
40,Austria,T,Total,2017,2.52
40,Austria,T,Total,2018,2.39
40,Austria,T,Total,2019,2.4
40,Austria,T,Total,2020,2.43
40,Austria,T,Total,2021,2.46
40,Austria,T,Total,2022,2.2
51,Armenia,T,Total,2011,3.43
51,Armenia,T,Total,2012,3.5
51,Armenia,T,Total,2013,3.3
51,Armenia,T,Total,2014,3.46
51,Armenia,T,Total,2015,3.47
51,Armenia,T,Total,2016,3.32
51,Armenia,T,Total,2017,3.25
51,Armenia,T,Total,2018,2.99
51,Armenia,T,Total,2019,3.01
51,Armenia,T,Total,2020,3.43
196,Cyprus,T,Total,2011,2.81
196,Cyprus,T,Total,2012,2.74
196,Cyprus,T,Total,2013,2.53
56,Belgium,T,Total,2019,3.23
56,Belgium,T,Total,2020,3.13
56,Belgium,T,Total,2021,3.23
56,Belgium,T,Total,2022,2.86
250,France,T,Total,2011,3.21
250,France,T,Total,2012,3.2
250,France,T,Total,2013,3.19
250,France,T,Total,2014,3.03
250,France,T,Total,2015,3.05
250,France,T,Total,2016,2.97
250,France,T,Total,2017,2.9
250,France,T,Total,2018,2.84
250,France,T,Total,2019,2.74
250,France,T,Total,2020,2.67
250,France,T,Total,2021,2.7
250,France,T,Total,2022,2.36
752,Sweden,T,Total,2011,3.87
752,Sweden,T,Total,2012,3.92
752,Sweden,T,Total,2013,3.82
752,Sweden,T,Total,2014,3.64
752,Sweden,T,Total,2015,3.23
752,Sweden,T,Total,2016,3.39
752,Sweden,T,Total,2017,3.42
752,Sweden,T,Total,2018,3.43
752,Sweden,T,Total,2019,3.25
752,Sweden,T,Total,2020,2.99
752,Sweden,T,Total,2021,3.02
752,Sweden,T,Total,2022,2.85
440,Lithuania,T,Total,2011,3.3
440,Lithuania,T,Total,2012,3.21
440,Lithuania,T,Total,2013,2.93
440,Lithuania,T,Total,2014,2.83
440,Lithuania,T,Total,2015,2.81
440,Lithuania,T,Total,2016,2.8
352,Iceland,T,Total,2019,10.69
352,Iceland,T,Total,2020,11.24
352,Iceland,T,Total,2021,10.65
352,Iceland,T,Total,2022,10.07
372,Ireland,T,Total,2011,2.02
372,Ireland,T,Total,2012,2.02
372,Ireland,T,Total,2013,1.95
372,Ireland,T,Total,2014,1.75
372,Ireland,T,Total,2015,1.47
372,Ireland,T,Total,2016,1.52
372,Ireland,T,Total,2017,1.37
372,Ireland,T,Total,2018,1.27
372,Ireland,T,Total,2019,1.2
372,Ireland,T,Total,2020,1.09
372,Ireland,T,Total,2021,0.97
724,Spain,T,Total,2011,2.67
724,Spain,T,Total,2012,2.74
724,Spain,T,Total,2013,2.6
724,Spain,T,Total,2014,2.5
724,Spain,T,Total,2015,2.49
724,Spain,T,Total,2016,2.43
724,Spain,T,Total,2017,2.49
724,Spain,T,Total,2018,2.42
724,Spain,T,Total,2019,2.31
724,Spain,T,Total,2020,2.33
724,Spain,T,Total,2021,2.3
724,Spain,T,Total,2022,2.17
246,Finland,T,Total,2021,4.38
246,Finland,T,Total,2022,4.1
372,Ireland,T,Total,2022,0.88
643,Russian Federation,T,Total,2011,6.04
643,Russian Federation,T,Total,2012,5.88
643,Russian Federation,T,Total,2013,5.61
643,Russian Federation,T,Total,2014,5.58
643,Russian Federation,T,Total,2015,5.58
643,Russian Federation,T,Total,2016,5.74
643,Russian Federation,T,Total,2017,5.74
643,Russian Federation,T,Total,2018,5.88
643,Russian Federation,T,Total,2019,5.55
643,Russian Federation,T,Total,2020,5.67
643,Russian Federation,T,Total,2021,6.01
643,Russian Federation,T,Total,2022,5.98
688,Serbia,T,Total,2019,4.43
688,Serbia,T,Total,2020,4.62
688,Serbia,T,Total,2021,4.37
688,Serbia,T,Total,2022,4.31
440,Lithuania,T,Total,2017,2.81
440,Lithuania,T,Total,2018,2.74
440,Lithuania,T,Total,2019,2.6
440,Lithuania,T,Total,2020,2.55
440,Lithuania,T,Total,2021,2.49
440,Lithuania,T,Total,2022,2.16
398,Kazakhstan,T,Total,2011,6.74
398,Kazakhstan,T,Total,2012,6.14
398,Kazakhstan,T,Total,2013,6.4
398,Kazakhstan,T,Total,2014,4.92
398,Kazakhstan,T,Total,2015,4.11
398,Kazakhstan,T,Total,2016,4.59
398,Kazakhstan,T,Total,2017,4.51
398,Kazakhstan,T,Total,2018,4.92
398,Kazakhstan,T,Total,2019,4.71
398,Kazakhstan,T,Total,2020,4.42
398,Kazakhstan,T,Total,2021,4.49
398,Kazakhstan,T,Total,2022,4.45
380,Italy,T,Total,2015,2.21
380,Italy,T,Total,2016,2.16
380,Italy,T,Total,2017,2.16
380,Italy,T,Total,2018,2.11
380,Italy,T,Total,2019,2.07
380,Italy,T,Total,2020,2.1
380,Italy,T,Total,2021,2.1
380,Italy,T,Total,2022,1.91
688,Serbia,T,Total,2011,5.54
688,Serbia,T,Total,2012,5.01
688,Serbia,T,Total,2013,4.98
688,Serbia,T,Total,2014,4.5
688,Serbia,T,Total,2015,4.92
688,Serbia,T,Total,2016,4.93
688,Serbia,T,Total,2017,4.93
688,Serbia,T,Total,2018,4.64
417,Kyrgyzstan,T,Total,2011,4.89
417,Kyrgyzstan,T,Total,2012,6.11
417,Kyrgyzstan,T,Total,2013,5.2
417,Kyrgyzstan,T,Total,2014,5.24
417,Kyrgyzstan,T,Total,2015,4.91
417,Kyrgyzstan,T,Total,2016,4.56
417,Kyrgyzstan,T,Total,2017,4.34
417,Kyrgyzstan,T,Total,2018,4.97
417,Kyrgyzstan,T,Total,2019,4.19
417,Kyrgyzstan,T,Total,2020,4.25
417,Kyrgyzstan,T,Total,2021,4.35
417,Kyrgyzstan,T,Total,2022,4.4
428,Latvia,T,Total,2011,3.39
428,Latvia,T,Total,2012,3.28
428,Latvia,T,Total,2013,3.16
428,Latvia,T,Total,2014,3.1
428,Latvia,T,Total,2015,2.93
428,Latvia,T,Total,2016,2.86
428,Latvia,T,Total,2017,2.86
428,Latvia,T,Total,2018,2.9
428,Latvia,T,Total,2019,2.79
428,Latvia,T,Total,2020,2.76
428,Latvia,T,Total,2021,2.7
428,Latvia,T,Total,2022,2.49
191,Croatia,T,Total,2011,3.12
191,Croatia,T,Total,2012,3
191,Croatia,T,Total,2013,2.95
191,Croatia,T,Total,2014,2.82
191,Croatia,T,Total,2015,2.87
191,Croatia,T,Total,2016,2.79
191,Croatia,T,Total,2017,2.79
191,Croatia,T,Total,2018,2.63
191,Croatia,T,Total,2019,2.57
191,Croatia,T,Total,2020,2.7
191,Croatia,T,Total,2021,2.49
191,Croatia,T,Total,2022,2.25
578,Norway,T,Total,2011,2.77
578,Norway,T,Total,2012,2.88
578,Norway,T,Total,2013,3
578,Norway,T,Total,2014,2.72
578,Norway,T,Total,2015,2.41
442,Luxembourg,T,Total,2011,2.57
442,Luxembourg,T,Total,2012,2.48
442,Luxembourg,T,Total,2013,2.33
442,Luxembourg,T,Total,2014,2.18
442,Luxembourg,T,Total,2015,2.08
442,Luxembourg,T,Total,2016,1.96
442,Luxembourg,T,Total,2017,1.97
442,Luxembourg,T,Total,2018,2.02
442,Luxembourg,T,Total,2019,1.99
442,Luxembourg,T,Total,2020,1.74
442,Luxembourg,T,Total,2021,1.71
442,Luxembourg,T,Total,2022,1.49
470,Malta,T,Total,2011,2.17
470,Malta,T,Total,2012,2.21
470,Malta,T,Total,2013,1.82
470,Malta,T,Total,2014,1.7
470,Malta,T,Total,2015,1.28
470,Malta,T,Total,2016,1.14
470,Malta,T,Total,2017,1.15
470,Malta,T,Total,2018,1.08
470,Malta,T,Total,2019,1.1
470,Malta,T,Total,2020,1.08
470,Malta,T,Total,2021,0.98
