"Under-five mortality rate, deaths per 1,000 live births"
Country_ID, Country_E, Indicator_Id, Indicator_E, Period, Value
"196","Cyprus","F","Female","2022","3.2"
"196","Cyprus","F","Female","2023","3.3"
"860","Uzbekistan","F","Female","2011","23.7"
"860","Uzbekistan","F","Female","2012","21.7"
"860","Uzbekistan","F","Female","2013","20"
"860","Uzbekistan","F","Female","2014","18.4"
"860","Uzbekistan","F","Female","2015","17"
"860","Uzbekistan","F","Female","2016","15.9"
"860","Uzbekistan","F","Female","2017","15"
"860","Uzbekistan","F","Female","2018","14.2"
"860","Uzbekistan","F","Female","2019","13.5"
"860","Uzbekistan","F","Female","2020","13"
"860","Uzbekistan","F","Female","2021","12.5"
"860","Uzbekistan","F","Female","2022","12"
"642","Romania","F","Female","2011","10.5"
"642","Romania","F","Female","2012","10"
"642","Romania","F","Female","2013","9.4"
"642","Romania","F","Female","2014","8.8"
"642","Romania","F","Female","2015","8.2"
"642","Romania","F","Female","2016","7.6"
"642","Romania","F","Female","2017","7.1"
"642","Romania","F","Female","2018","6.6"
"642","Romania","F","Female","2019","6.2"
"642","Romania","F","Female","2020","6"
"642","Romania","F","Female","2021","6"
"642","Romania","F","Female","2022","6"
"642","Romania","F","Female","2023","6"
"008","Albania","F","Female","2011","11.4"
"008","Albania","F","Female","2012","10.5"
"008","Albania","F","Female","2013","9.8"
"008","Albania","F","Female","2014","9.3"
"008","Albania","F","Female","2015","9"
"008","Albania","F","Female","2016","8.8"
"008","Albania","F","Female","2017","8.7"
"008","Albania","F","Female","2018","8.7"
"008","Albania","F","Female","2019","8.7"
"008","Albania","F","Female","2020","8.7"
"008","Albania","F","Female","2021","8.7"
"008","Albania","F","Female","2022","8.7"
"008","Albania","F","Female","2023","8.6"
"233","Estonia","F","Female","2011","3.8"
"233","Estonia","F","Female","2012","3.5"
"233","Estonia","F","Female","2013","3.2"
"233","Estonia","F","Female","2014","3"
"233","Estonia","F","Female","2015","2.8"
"233","Estonia","F","Female","2016","2.7"
"233","Estonia","F","Female","2017","2.5"
"233","Estonia","F","Female","2018","2.4"
"233","Estonia","F","Female","2019","2.3"
"233","Estonia","F","Female","2020","2.2"
"233","Estonia","F","Female","2021","2.1"
"233","Estonia","F","Female","2022","2"
"233","Estonia","F","Female","2023","1.9"
"268","Georgia","F","Female","2011","11.5"
"268","Georgia","F","Female","2012","10.7"
"268","Georgia","F","Female","2013","10.1"
"268","Georgia","F","Female","2014","9.6"
"268","Georgia","F","Female","2015","9.3"
"268","Georgia","F","Female","2016","9"
"268","Georgia","F","Female","2017","8.9"
"268","Georgia","F","Female","2018","8.7"
"268","Georgia","F","Female","2019","8.6"
"268","Georgia","F","Female","2020","8.5"
"268","Georgia","F","Female","2021","8.4"
"268","Georgia","F","Female","2022","8.3"
"268","Georgia","F","Female","2023","8.1"
"348","Hungary","M","Male","2014","5.8"
"348","Hungary","M","Male","2015","5.5"
"348","Hungary","M","Male","2016","5.1"
"348","Hungary","M","Male","2017","4.9"
"348","Hungary","M","Male","2018","4.7"
"348","Hungary","M","Male","2019","4.5"
"348","Hungary","M","Male","2020","4.4"
"348","Hungary","M","Male","2021","4.3"
"470","Malta","M","Male","2011","7.3"
"470","Malta","M","Male","2012","7.3"
"470","Malta","M","Male","2013","7.2"
"470","Malta","M","Male","2014","7.2"
"470","Malta","M","Male","2015","7.1"
"470","Malta","M","Male","2016","7"
"470","Malta","M","Male","2017","6.8"
"470","Malta","M","Male","2018","6.7"
"470","Malta","M","Male","2019","6.5"
"470","Malta","M","Male","2020","6.4"
"470","Malta","M","Male","2021","6.2"
"470","Malta","M","Male","2022","6"
"470","Malta","M","Male","2023","5.9"
"348","Hungary","M","Male","2022","4.3"
"348","Hungary","M","Male","2023","4.2"
"492","Monaco","M","Male","2018","3.6"
"492","Monaco","M","Male","2019","3.4"
"492","Monaco","M","Male","2020","3.3"
"492","Monaco","M","Male","2021","3.2"
"492","Monaco","M","Male","2022","3.1"
"492","Monaco","M","Male","2023","3"
"840","United States","M","Male","2011","7.8"
"840","United States","M","Male","2012","7.7"
"840","United States","M","Male","2013","7.6"
"840","United States","M","Male","2014","7.5"
"840","United States","M","Male","2015","7.4"
"840","United States","M","Male","2016","7.3"
"840","United States","M","Male","2017","7.2"
"840","United States","M","Male","2018","7.2"
"840","United States","M","Male","2019","7.1"
"840","United States","M","Male","2020","7"
"840","United States","M","Male","2021","7"
"840","United States","M","Male","2022","7"
"840","United States","M","Male","2023","7"
"792","Türkiye","M","Male","2023","13.5"
"795","Turkmenistan","M","Male","2011","48.7"
"795","Turkmenistan","M","Male","2012","48.3"
"795","Turkmenistan","M","Male","2013","48.1"
"795","Turkmenistan","M","Male","2014","48.2"
"795","Turkmenistan","M","Male","2015","48.5"
"795","Turkmenistan","M","Male","2016","48.9"
"795","Turkmenistan","M","Male","2017","49.2"
"795","Turkmenistan","M","Male","2018","49.2"
"795","Turkmenistan","M","Male","2019","48.8"
"795","Turkmenistan","M","Male","2020","48"
"795","Turkmenistan","M","Male","2021","47.1"
"795","Turkmenistan","M","Male","2022","46.1"
"795","Turkmenistan","M","Male","2023","44.9"
"246","Finland","M","Male","2011","3.1"
"246","Finland","M","Male","2012","3"
"246","Finland","M","Male","2013","2.9"
"246","Finland","M","Male","2014","2.8"
"246","Finland","M","Male","2015","2.7"
"246","Finland","M","Male","2016","2.6"
"246","Finland","M","Male","2017","2.6"
"246","Finland","M","Male","2018","2.6"
"246","Finland","M","Male","2019","2.5"
"246","Finland","M","Male","2020","2.5"
"246","Finland","M","Male","2021","2.5"
"246","Finland","M","Male","2022","2.5"
"246","Finland","M","Male","2023","2.5"
"528","Netherlands","M","Male","2011","4.7"
"528","Netherlands","M","Male","2012","4.6"
"528","Netherlands","M","Male","2013","4.6"
"528","Netherlands","M","Male","2014","4.5"
"528","Netherlands","M","Male","2015","4.5"
"528","Netherlands","M","Male","2016","4.4"
"528","Netherlands","M","Male","2017","4.4"
"528","Netherlands","M","Male","2018","4.4"
"440","Lithuania","M","Male","2011","6"
"440","Lithuania","M","Male","2012","5.7"
"440","Lithuania","M","Male","2013","5.6"
"440","Lithuania","M","Male","2014","5.5"
"440","Lithuania","M","Male","2015","5.4"
"440","Lithuania","M","Male","2016","5.3"
"440","Lithuania","M","Male","2017","5"
"440","Lithuania","M","Male","2018","4.6"
"440","Lithuania","M","Male","2019","4.2"
"440","Lithuania","M","Male","2020","4"
"440","Lithuania","M","Male","2021","3.8"
"440","Lithuania","M","Male","2022","3.7"
"440","Lithuania","M","Male","2023","3.7"
"752","Sweden","M","Male","2020","2.8"
"752","Sweden","M","Male","2021","2.8"
"752","Sweden","M","Male","2022","2.7"
"752","Sweden","M","Male","2023","2.7"
"616","Poland","M","Male","2011","6.2"
"616","Poland","M","Male","2012","5.9"
"616","Poland","M","Male","2013","5.7"
"616","Poland","M","Male","2014","5.5"
"616","Poland","M","Male","2015","5.3"
"616","Poland","M","Male","2016","5.2"
"616","Poland","M","Male","2017","5.1"
"616","Poland","M","Male","2018","4.9"
"616","Poland","M","Male","2019","4.8"
"616","Poland","M","Male","2020","4.8"
"616","Poland","M","Male","2021","4.8"
"616","Poland","M","Male","2022","4.8"
"616","Poland","M","Male","2023","4.8"
"380","Italy","M","Male","2011","4.2"
"380","Italy","M","Male","2012","4.1"
"380","Italy","M","Male","2013","4"
"380","Italy","M","Male","2014","3.9"
"380","Italy","M","Male","2015","3.8"
"380","Italy","M","Male","2016","3.7"
"380","Italy","M","Male","2017","3.6"
"380","Italy","M","Male","2018","3.4"
"380","Italy","M","Male","2019","3.3"
"380","Italy","M","Male","2020","3.2"
"380","Italy","M","Male","2021","3.1"
"380","Italy","M","Male","2022","3"
"380","Italy","M","Male","2023","3"
"428","Latvia","M","Male","2011","7.8"
"428","Latvia","M","Male","2012","7.1"
"428","Latvia","M","Male","2013","6.5"
"428","Latvia","M","Male","2014","5.9"
"428","Latvia","M","Male","2015","5.5"
"428","Latvia","M","Male","2016","5.1"
"428","Latvia","M","Male","2017","4.8"
"428","Latvia","M","Male","2018","4.5"
"428","Latvia","M","Male","2019","4.3"
"428","Latvia","M","Male","2020","4"
"428","Latvia","M","Male","2021","3.7"
"428","Latvia","M","Male","2022","3.5"
"428","Latvia","M","Male","2023","3.2"
"620","Portugal","M","Male","2011","4.1"
"620","Portugal","M","Male","2012","4"
"620","Portugal","M","Male","2013","4"
"620","Portugal","M","Male","2014","4"
"620","Portugal","M","Male","2015","4"
"620","Portugal","M","Male","2016","4"
"620","Portugal","M","Male","2017","3.9"
"860","Uzbekistan","T","Total","2011","27.5"
"860","Uzbekistan","T","Total","2012","25.2"
"860","Uzbekistan","T","Total","2013","23.2"
"860","Uzbekistan","T","Total","2014","21.4"
"860","Uzbekistan","T","Total","2015","19.8"
"860","Uzbekistan","T","Total","2016","18.5"
"860","Uzbekistan","T","Total","2017","17.3"
"860","Uzbekistan","T","Total","2018","16.4"
"860","Uzbekistan","T","Total","2019","15.6"
"860","Uzbekistan","T","Total","2020","15"
"860","Uzbekistan","T","Total","2021","14.4"
"860","Uzbekistan","T","Total","2022","13.8"
"860","Uzbekistan","T","Total","2023","13.3"
"578","Norway","T","Total","2013","2.9"
"578","Norway","T","Total","2014","2.8"
"578","Norway","T","Total","2015","2.7"
"578","Norway","T","Total","2016","2.6"
"578","Norway","T","Total","2017","2.5"
"578","Norway","T","Total","2018","2.5"
"578","Norway","T","Total","2019","2.4"
"578","Norway","T","Total","2020","2.4"
"578","Norway","T","Total","2021","2.3"
"578","Norway","T","Total","2022","2.3"
"578","Norway","T","Total","2023","2.4"
"233","Estonia","T","Total","2011","4.2"
"233","Estonia","T","Total","2012","3.9"
"233","Estonia","T","Total","2013","3.6"
"233","Estonia","T","Total","2014","3.4"
"233","Estonia","T","Total","2015","3.2"
"233","Estonia","T","Total","2016","3"
"233","Estonia","T","Total","2017","2.8"
"233","Estonia","T","Total","2018","2.7"
"233","Estonia","T","Total","2019","2.5"
"233","Estonia","T","Total","2020","2.4"
"233","Estonia","T","Total","2021","2.3"
"233","Estonia","T","Total","2022","2.2"
"233","Estonia","T","Total","2023","2.1"
"268","Georgia","T","Total","2021","9.5"
"268","Georgia","T","Total","2022","9.3"
"268","Georgia","T","Total","2023","9.2"
"250","France","T","Total","2011","4.2"
"250","France","T","Total","2012","4.1"
"250","France","T","Total","2013","4.1"
"250","France","T","Total","2014","4.1"
"250","France","T","Total","2015","4.2"
"250","France","T","Total","2016","4.2"
"250","France","T","Total","2017","4.2"
"250","France","T","Total","2018","4.2"
"250","France","T","Total","2019","4.2"
"250","France","T","Total","2020","4.2"
"250","France","T","Total","2021","4.3"
"250","France","T","Total","2022","4.3"
"250","France","T","Total","2023","4.3"
"442","Luxembourg","T","Total","2011","2.7"
"442","Luxembourg","T","Total","2012","2.7"
"442","Luxembourg","T","Total","2013","2.6"
"442","Luxembourg","T","Total","2014","2.6"
"442","Luxembourg","T","Total","2015","2.6"
"442","Luxembourg","T","Total","2016","2.5"
"442","Luxembourg","T","Total","2017","2.5"
"442","Luxembourg","T","Total","2018","2.5"
"442","Luxembourg","T","Total","2019","2.5"
"442","Luxembourg","T","Total","2020","2.5"
"442","Luxembourg","T","Total","2021","2.4"
"442","Luxembourg","T","Total","2022","2.4"
"442","Luxembourg","T","Total","2023","2.3"
"070","Bosnia and Herzegovina","T","Total","2011","6.8"
"070","Bosnia and Herzegovina","T","Total","2012","6.7"
"070","Bosnia and Herzegovina","T","Total","2013","6.7"
"070","Bosnia and Herzegovina","T","Total","2014","6.7"
"070","Bosnia and Herzegovina","T","Total","2015","6.7"
"070","Bosnia and Herzegovina","T","Total","2016","6.8"
"070","Bosnia and Herzegovina","T","Total","2017","6.8"
"070","Bosnia and Herzegovina","T","Total","2018","6.8"
"070","Bosnia and Herzegovina","T","Total","2019","6.7"
"070","Bosnia and Herzegovina","T","Total","2020","6.6"
"070","Bosnia and Herzegovina","T","Total","2021","6.4"
"070","Bosnia and Herzegovina","T","Total","2022","6.2"
"070","Bosnia and Herzegovina","T","Total","2023","6"
"804","Ukraine","T","Total","2015","9.4"
"804","Ukraine","T","Total","2016","9.1"
"804","Ukraine","T","Total","2017","8.9"
"804","Ukraine","T","Total","2018","8.7"
"804","Ukraine","T","Total","2019","8.5"
"804","Ukraine","T","Total","2020","8.4"
"804","Ukraine","T","Total","2021","8.2"
"804","Ukraine","T","Total","2022","8.5"
"804","Ukraine","T","Total","2023","8.1"
"528","Netherlands","T","Total","2011","4.3"
"528","Netherlands","T","Total","2012","4.2"
"528","Netherlands","T","Total","2013","4.2"
"528","Netherlands","T","Total","2014","4.1"
"528","Netherlands","T","Total","2015","4.1"
"528","Netherlands","T","Total","2016","4.1"
"528","Netherlands","T","Total","2017","4"
"528","Netherlands","T","Total","2018","4"
"528","Netherlands","T","Total","2019","4"
"528","Netherlands","T","Total","2020","4"
"528","Netherlands","T","Total","2021","4"
"528","Netherlands","T","Total","2022","4"
"528","Netherlands","T","Total","2023","4"
"804","Ukraine","T","Total","2011","11.2"
"804","Ukraine","T","Total","2012","10.7"
"804","Ukraine","T","Total","2013","10.2"
"804","Ukraine","T","Total","2014","9.8"
"807","North Macedonia","T","Total","2011","10"
"807","North Macedonia","T","Total","2012","10.2"
"807","North Macedonia","T","Total","2013","10.7"
"807","North Macedonia","T","Total","2014","11.1"
"807","North Macedonia","T","Total","2015","11.3"
"807","North Macedonia","T","Total","2016","10.8"
"807","North Macedonia","T","Total","2017","9.7"
"807","North Macedonia","T","Total","2018","8.3"
"376","Israel","T","Total","2011","4.4"
"376","Israel","T","Total","2012","4.3"
"376","Israel","T","Total","2013","4.1"
"376","Israel","T","Total","2014","4"
"376","Israel","T","Total","2015","3.9"
"376","Israel","T","Total","2016","3.8"
"376","Israel","T","Total","2017","3.7"
"376","Israel","T","Total","2018","3.7"
"376","Israel","T","Total","2019","3.6"
"376","Israel","T","Total","2020","3.5"
"376","Israel","T","Total","2021","3.5"
"376","Israel","T","Total","2022","3.4"
"376","Israel","T","Total","2023","3.4"
"752","Sweden","T","Total","2022","2.5"
"752","Sweden","T","Total","2023","2.5"
"616","Poland","T","Total","2011","5.7"
"616","Poland","T","Total","2012","5.4"
"616","Poland","T","Total","2013","5.2"
"616","Poland","T","Total","2014","5"
"616","Poland","T","Total","2015","4.9"
"616","Poland","T","Total","2016","4.8"
"616","Poland","T","Total","2017","4.6"
"616","Poland","T","Total","2018","4.5"
"616","Poland","T","Total","2019","4.4"
"100","Bulgaria","G","Gender gap","2011","2.2"
"100","Bulgaria","G","Gender gap","2012","2.1"
"100","Bulgaria","G","Gender gap","2013","1.9"
"100","Bulgaria","G","Gender gap","2014","1.7"
"100","Bulgaria","G","Gender gap","2015","1.6"
"100","Bulgaria","G","Gender gap","2016","1.4"
"100","Bulgaria","G","Gender gap","2017","1.4"
"100","Bulgaria","G","Gender gap","2018","1.3"
"100","Bulgaria","G","Gender gap","2019","1.2"
"100","Bulgaria","G","Gender gap","2020","1.1"
"100","Bulgaria","G","Gender gap","2021","1"
"100","Bulgaria","G","Gender gap","2022","1"
"100","Bulgaria","G","Gender gap","2023","1"
"428","Latvia","G","Gender gap","2011","1.2"
"428","Latvia","G","Gender gap","2012","1"
"428","Latvia","G","Gender gap","2013","0.9"
"428","Latvia","G","Gender gap","2014","0.8"
"428","Latvia","G","Gender gap","2015","0.8"
"428","Latvia","G","Gender gap","2016","0.7"
"428","Latvia","G","Gender gap","2017","0.7"
"428","Latvia","G","Gender gap","2018","0.6"
"428","Latvia","G","Gender gap","2019","0.6"
"428","Latvia","G","Gender gap","2020","0.6"
"428","Latvia","G","Gender gap","2021","0.5"
"428","Latvia","G","Gender gap","2022","0.6"
"428","Latvia","G","Gender gap","2023","0.5"
"840","United States","T","Total","2011","7.2"
"840","United States","T","Total","2012","7"
"840","United States","T","Total","2013","6.9"
"840","United States","T","Total","2014","6.8"
"840","United States","T","Total","2015","6.8"
"840","United States","T","Total","2016","6.7"
"840","United States","T","Total","2017","6.6"
"840","United States","T","Total","2018","6.5"
"840","United States","T","Total","2019","6.5"
"840","United States","T","Total","2020","6.5"
"840","United States","T","Total","2021","6.5"
"840","United States","T","Total","2022","6.5"
"840","United States","T","Total","2023","6.5"
"643","Russian Federation","T","Total","2011","10.2"
"643","Russian Federation","T","Total","2012","9.9"
"643","Russian Federation","T","Total","2013","9.5"
"643","Russian Federation","T","Total","2014","8.9"
"643","Russian Federation","T","Total","2015","8.2"
"643","Russian Federation","T","Total","2016","7.5"
"643","Russian Federation","T","Total","2017","6.9"
"643","Russian Federation","T","Total","2018","6.3"
"643","Russian Federation","T","Total","2019","5.8"
"300","Greece","T","Total","2011","4"
"300","Greece","T","Total","2012","4"
"300","Greece","T","Total","2013","4.1"
"300","Greece","T","Total","2014","4.2"
"300","Greece","T","Total","2015","4.3"
"300","Greece","T","Total","2016","4.3"
"300","Greece","T","Total","2017","4.3"
"724","Spain","T","Total","2011","3.7"
"724","Spain","T","Total","2012","3.6"
"724","Spain","T","Total","2013","3.5"
"724","Spain","T","Total","2014","3.4"
"724","Spain","T","Total","2015","3.3"
"724","Spain","T","Total","2016","3.3"
"724","Spain","T","Total","2017","3.2"
"724","Spain","T","Total","2018","3.2"
"724","Spain","T","Total","2019","3.2"
"724","Spain","T","Total","2020","3.2"
"724","Spain","T","Total","2021","3.1"
"724","Spain","T","Total","2022","3.1"
"724","Spain","T","Total","2023","3.1"
"300","Greece","T","Total","2018","4.2"
"300","Greece","T","Total","2019","4.1"
"300","Greece","T","Total","2020","4"
"300","Greece","T","Total","2021","3.9"
"300","Greece","T","Total","2022","3.8"
"300","Greece","T","Total","2023","3.7"
"276","Germany","T","Total","2011","4.1"
"276","Germany","T","Total","2012","4"
"276","Germany","T","Total","2013","4"
"276","Germany","T","Total","2014","4"
"276","Germany","T","Total","2015","3.9"
"276","Germany","T","Total","2016","3.9"
"276","Germany","T","Total","2017","3.8"
"276","Germany","T","Total","2018","3.8"
"276","Germany","T","Total","2019","3.7"
"276","Germany","T","Total","2020","3.7"
"276","Germany","T","Total","2021","3.7"
"276","Germany","T","Total","2022","3.7"
"276","Germany","T","Total","2023","3.7"
"100","Bulgaria","T","Total","2011","10.4"
"100","Bulgaria","T","Total","2012","9.9"
"100","Bulgaria","T","Total","2013","9.3"
"100","Bulgaria","T","Total","2014","8.7"
"100","Bulgaria","T","Total","2015","8.2"
"100","Bulgaria","T","Total","2016","7.7"
"100","Bulgaria","T","Total","2017","7.3"
"100","Bulgaria","T","Total","2018","7"
"100","Bulgaria","T","Total","2019","6.7"
"100","Bulgaria","T","Total","2020","6.5"
"100","Bulgaria","T","Total","2021","6.3"
"100","Bulgaria","T","Total","2022","6.2"
"100","Bulgaria","T","Total","2023","6.1"
"428","Latvia","T","Total","2011","7.2"
"428","Latvia","T","Total","2012","6.6"
"428","Latvia","T","Total","2013","6"
"428","Latvia","T","Total","2014","5.5"
"428","Latvia","T","Total","2015","5.1"
"428","Latvia","T","Total","2016","4.7"
"428","Latvia","T","Total","2017","4.5"
"428","Latvia","T","Total","2018","4.2"
"428","Latvia","T","Total","2019","4"
"428","Latvia","T","Total","2020","3.7"
"428","Latvia","T","Total","2021","3.5"
"428","Latvia","T","Total","2022","3.2"
"428","Latvia","T","Total","2023","3"
"372","Ireland","T","Total","2016","3.6"
"372","Ireland","T","Total","2017","3.5"
"372","Ireland","T","Total","2018","3.4"
"372","Ireland","T","Total","2019","3.4"
"372","Ireland","T","Total","2020","3.5"
"372","Ireland","T","Total","2021","3.6"
"372","Ireland","T","Total","2022","3.7"
"372","Ireland","T","Total","2023","3.8"
"703","Slovakia","T","Total","2014","6.3"
"703","Slovakia","T","Total","2015","6.2"
"703","Slovakia","T","Total","2016","6.1"
"703","Slovakia","T","Total","2017","6"
"703","Slovakia","T","Total","2018","6"
"703","Slovakia","T","Total","2019","5.9"
"703","Slovakia","T","Total","2020","5.9"
"703","Slovakia","T","Total","2021","6"
"703","Slovakia","T","Total","2022","6"
"703","Slovakia","T","Total","2023","6.1"
"492","Monaco","T","Total","2011","3.9"
"492","Monaco","T","Total","2012","3.8"
"492","Monaco","T","Total","2013","3.7"
"492","Monaco","T","Total","2014","3.6"
"492","Monaco","T","Total","2015","3.5"
"616","Poland","T","Total","2020","4.4"
"616","Poland","T","Total","2021","4.4"
"616","Poland","T","Total","2022","4.4"
"616","Poland","T","Total","2023","4.4"
"380","Italy","T","Total","2011","3.9"
"380","Italy","T","Total","2012","3.8"
"380","Italy","T","Total","2013","3.7"
"380","Italy","T","Total","2014","3.6"
"380","Italy","T","Total","2015","3.5"
"380","Italy","T","Total","2016","3.4"
"380","Italy","T","Total","2017","3.3"
"380","Italy","T","Total","2018","3.2"
"380","Italy","T","Total","2019","3.1"
"752","Sweden","T","Total","2011","3"
"752","Sweden","T","Total","2012","3"
"752","Sweden","T","Total","2013","2.9"
"752","Sweden","T","Total","2014","2.9"
"752","Sweden","T","Total","2015","2.9"
"752","Sweden","T","Total","2016","2.8"
"752","Sweden","T","Total","2017","2.8"
"752","Sweden","T","Total","2018","2.7"
"752","Sweden","T","Total","2019","2.6"
"752","Sweden","T","Total","2020","2.6"
"752","Sweden","T","Total","2021","2.5"
"250","France","F","Female","2011","3.7"
"250","France","F","Female","2012","3.7"
"250","France","F","Female","2013","3.7"
"250","France","F","Female","2014","3.7"
"250","France","F","Female","2015","3.8"
"250","France","F","Female","2016","3.8"
"250","France","F","Female","2017","3.8"
"250","France","F","Female","2018","3.8"
"250","France","F","Female","2019","3.8"
"250","France","F","Female","2020","3.9"
"250","France","F","Female","2021","3.9"
"250","France","F","Female","2022","3.9"
"250","France","F","Female","2023","4"
"792","Türkiye","F","Female","2021","9.4"
"792","Türkiye","F","Female","2022","8.9"
"792","Türkiye","F","Female","2023","12.1"
"795","Turkmenistan","F","Female","2011","36.8"
"795","Turkmenistan","F","Female","2012","36.6"
"795","Turkmenistan","F","Female","2013","36.5"
"795","Turkmenistan","F","Female","2014","36.7"
"795","Turkmenistan","F","Female","2015","37"
"795","Turkmenistan","F","Female","2016","37.5"
"795","Turkmenistan","F","Female","2017","37.8"
"795","Turkmenistan","F","Female","2018","37.9"
"795","Turkmenistan","F","Female","2019","37.5"
"795","Turkmenistan","F","Female","2020","37"
"795","Turkmenistan","F","Female","2021","36.3"
"795","Turkmenistan","F","Female","2022","35.5"
"795","Turkmenistan","F","Female","2023","34.7"
"070","Bosnia and Herzegovina","F","Female","2011","6.1"
"070","Bosnia and Herzegovina","F","Female","2012","6.1"
"070","Bosnia and Herzegovina","F","Female","2013","6"
"070","Bosnia and Herzegovina","F","Female","2014","6.1"
"804","Ukraine","F","Female","2011","9.9"
"804","Ukraine","F","Female","2012","9.5"
"804","Ukraine","F","Female","2013","9.1"
"804","Ukraine","F","Female","2014","8.7"
"804","Ukraine","F","Female","2015","8.4"
"804","Ukraine","F","Female","2016","8.2"
"804","Ukraine","F","Female","2017","7.9"
"804","Ukraine","F","Female","2018","7.8"
"804","Ukraine","F","Female","2019","7.6"
"804","Ukraine","F","Female","2020","7.5"
"804","Ukraine","F","Female","2021","7.4"
"804","Ukraine","F","Female","2022","7.7"
"804","Ukraine","F","Female","2023","7.2"
"528","Netherlands","F","Female","2011","3.9"
"528","Netherlands","F","Female","2012","3.8"
"528","Netherlands","F","Female","2013","3.8"
"528","Netherlands","F","Female","2014","3.7"
"528","Netherlands","F","Female","2015","3.7"
"528","Netherlands","F","Female","2016","3.7"
"528","Netherlands","F","Female","2017","3.6"
"528","Netherlands","F","Female","2018","3.6"
"528","Netherlands","F","Female","2019","3.6"
"528","Netherlands","F","Female","2020","3.6"
"528","Netherlands","F","Female","2021","3.6"
"528","Netherlands","F","Female","2022","3.6"
"528","Netherlands","F","Female","2023","3.6"
"470","Malta","F","Female","2011","6.3"
"470","Malta","F","Female","2012","6.3"
"470","Malta","F","Female","2013","6.2"
"470","Malta","F","Female","2014","6.2"
"470","Malta","F","Female","2015","6.1"
"470","Malta","F","Female","2016","6"
"470","Malta","F","Female","2017","5.9"
"470","Malta","F","Female","2018","5.8"
"470","Malta","F","Female","2019","5.7"
"470","Malta","F","Female","2020","5.5"
"470","Malta","F","Female","2021","5.4"
"056","Belgium","F","Female","2019","3.5"
"056","Belgium","F","Female","2020","3.4"
"056","Belgium","F","Female","2021","3.4"
"056","Belgium","F","Female","2022","3.3"
"056","Belgium","F","Female","2023","3.2"
"643","Russian Federation","F","Female","2011","8.9"
"643","Russian Federation","F","Female","2012","8.7"
"643","Russian Federation","F","Female","2013","8.4"
"643","Russian Federation","F","Female","2014","7.9"
"643","Russian Federation","F","Female","2015","7.3"
"643","Russian Federation","F","Female","2016","6.7"
"643","Russian Federation","F","Female","2017","6.2"
"643","Russian Federation","F","Female","2018","5.7"
"643","Russian Federation","F","Female","2019","5.2"
"643","Russian Federation","F","Female","2020","4.8"
"643","Russian Federation","F","Female","2021","4.5"
"643","Russian Federation","F","Female","2022","4.3"
"643","Russian Federation","F","Female","2023","4"
"705","Slovenia","F","Female","2011","2.8"
"705","Slovenia","F","Female","2012","2.7"
"705","Slovenia","F","Female","2013","2.6"
"705","Slovenia","F","Female","2014","2.5"
"705","Slovenia","F","Female","2015","2.4"
"705","Slovenia","F","Female","2016","2.3"
"705","Slovenia","F","Female","2017","2.3"
"705","Slovenia","F","Female","2018","2.2"
"705","Slovenia","F","Female","2019","2.2"
"705","Slovenia","F","Female","2020","2.1"
